timestamp,buyer,seller,symbol,currency,trade_price,quantity,day,mid_price,counterparty,side
619400,Caesar,Camilla,CROISSANTS,SEASHELLS,4247.0,7,2,4247.5,Caesar,buy
619400,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58315.0,1,2,58319.5,Caesar,buy
619400,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30075.0,8,2,30077.5,Camilla,buy
619500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,193.0,15,2,193.0,Camilla,buy
619500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,193.0,2,2,193.0,Caesar,buy
619500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,43.0,15,2,43.0,Camilla,buy
619500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,43.0,2,2,43.0,Caesar,buy
619500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15,2,4.0,Camilla,buy
619500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2,2,4.0,Caesar,buy
619500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,677.0,15,2,677.0,Camilla,buy
619500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,677.0,2,2,677.0,Caesar,buy
619500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,428.0,15,2,428.0,Camilla,buy
619500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,428.0,2,2,428.0,Caesar,buy
619900,Paris,Camilla,KELP,SEASHELLS,2047.0,1,2,2046.0,Paris,buy
619900,Paris,Camilla,SQUID_INK,SEASHELLS,1822.0,1,2,1821.0,Paris,buy
619900,Caesar,Peter,VOLCANIC_ROCK,SEASHELLS,10175.0,5,2,10175.5,Caesar,buy
620000,Caesar,Paris,JAMS,SEASHELLS,6505.0,4,2,6505.5,Caesar,buy
620000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1,2,10000.0,Paris,buy
620300,Gina,Penelope,KELP,SEASHELLS,2047.0,7,2,2048.0,Gina,buy
620300,Gina,Penelope,SQUID_INK,SEASHELLS,1811.0,7,2,1811.5,Gina,buy
620400,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,9,2,10004.5,Gary,buy
620400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1,2,10004.5,Paris,buy
620400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1,2,10004.5,Paris,buy
620600,Caesar,Paris,DJEMBES,SEASHELLS,13280.0,4,2,13280.5,Caesar,buy
620600,Pablo,Camilla,PICNIC_BASKET1,SEASHELLS,58323.0,5,2,58323.5,Pablo,buy
620600,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30091.0,5,2,30091.5,Pablo,buy
620700,Charlie,Camilla,SQUID_INK,SEASHELLS,1804.0,1,2,1803.5,Charlie,buy
620800,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,7,2,10000.0,Charlie,buy
620900,Caesar,Paris,CROISSANTS,SEASHELLS,4248.0,7,2,4248.5,Caesar,buy
621000,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4,2,10005.0,Pablo,buy
621100,Caesar,Gina,KELP,SEASHELLS,2046.0,2,2,2045.5,Caesar,buy
621100,Charlie,Gina,KELP,SEASHELLS,2046.0,6,2,2045.5,Charlie,buy
621100,Charlie,Gina,SQUID_INK,SEASHELLS,1800.0,8,2,1799.5,Charlie,buy
621300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,190.0,10,2,190.0,Camilla,buy
621300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,41.0,10,2,41.0,Camilla,buy
621300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10,2,4.0,Camilla,buy
621300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,671.0,10,2,671.0,Camilla,buy
621300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,422.0,10,2,422.0,Camilla,buy
621500,Caesar,Paris,CROISSANTS,SEASHELLS,4248.0,7,2,4248.5,Caesar,buy
621500,Gary,Charlie,KELP,SEASHELLS,2049.0,11,2,2047.5,Gary,buy
621500,Gary,Charlie,SQUID_INK,SEASHELLS,1806.0,11,2,1804.5,Gary,buy
621600,Caesar,Paris,KELP,SEASHELLS,2046.0,1,2,2047.0,Caesar,buy
621600,Charlie,Paris,SQUID_INK,SEASHELLS,1803.0,2,2,1804.0,Charlie,buy
621700,Penelope,Caesar,PICNIC_BASKET1,SEASHELLS,58323.0,2,2,58318.5,Penelope,buy
621700,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30094.0,8,2,30091.5,Penelope,buy
621900,Gina,Charlie,RAINFOREST_RESIN,SEASHELLS,10003.0,7,2,10005.5,Gina,buy
622000,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10178.0,6,2,10178.5,Caesar,buy
622100,Paris,Caesar,CROISSANTS,SEASHELLS,4250.0,8,2,4249.5,Paris,buy
622100,Camilla,Paris,KELP,SEASHELLS,2045.0,1,2,2046.5,Camilla,buy
622100,Camilla,Paris,SQUID_INK,SEASHELLS,1806.0,1,2,1807.5,Camilla,buy
622100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,197.0,12,2,197.5,Camilla,buy
622100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,43.0,12,2,43.5,Camilla,buy
622100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12,2,4.5,Camilla,buy
622100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,676.0,12,2,676.5,Camilla,buy
622100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,427.0,12,2,427.5,Camilla,buy
622200,Paris,Caesar,DJEMBES,SEASHELLS,13279.0,2,2,13278.5,Paris,buy
622200,Penelope,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1,2,9995.5,Penelope,buy
622300,Paris,Charlie,KELP,SEASHELLS,2047.0,1,2,2047.5,Paris,buy
622300,Paris,Charlie,SQUID_INK,SEASHELLS,1808.0,1,2,1808.5,Paris,buy
622300,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10174.0,8,2,10174.5,Caesar,buy
622600,Paris,Charlie,KELP,SEASHELLS,2047.0,1,2,2047.5,Paris,buy
622600,Caesar,Pablo,PICNIC_BASKET1,SEASHELLS,58340.0,2,2,58344.0,Caesar,buy
622600,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58339.0,5,2,58344.0,Camilla,buy
622600,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30091.0,2,2,30090.5,Caesar,buy
622600,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30091.0,5,2,30090.5,Camilla,buy
622600,Paris,Charlie,SQUID_INK,SEASHELLS,1807.0,1,2,1807.5,Paris,buy
622700,Charlie,Paris,KELP,SEASHELLS,2044.0,2,2,2046.0,Charlie,buy
622700,Charlie,Paris,SQUID_INK,SEASHELLS,1802.0,2,2,1804.0,Charlie,buy
622900,Pablo,Paris,KELP,SEASHELLS,2046.0,2,2,2047.0,Pablo,buy
622900,Pablo,Paris,SQUID_INK,SEASHELLS,1800.0,2,2,1801.0,Pablo,buy
623000,Caesar,Paris,DJEMBES,SEASHELLS,13275.0,3,2,13275.5,Caesar,buy
623000,Caesar,Paris,JAMS,SEASHELLS,6506.0,5,2,6507.0,Caesar,buy
623000,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10175.0,5,2,10176.0,Caesar,buy
623000,Caesar,Peter,VOLCANIC_ROCK,SEASHELLS,10175.0,5,2,10176.0,Caesar,buy
623100,Caesar,Paris,DJEMBES,SEASHELLS,13274.0,5,2,13275.0,Caesar,buy
623200,Charlie,Paris,KELP,SEASHELLS,2044.0,1,2,2045.5,Charlie,buy
623200,Caesar,Paris,SQUID_INK,SEASHELLS,1796.0,1,2,1797.0,Caesar,buy
623300,Caesar,Paris,DJEMBES,SEASHELLS,13275.0,1,2,13276.0,Caesar,buy
623600,Charlie,Gary,KELP,SEASHELLS,2045.0,15,2,2046.5,Charlie,buy
623600,Charlie,Gary,SQUID_INK,SEASHELLS,1794.0,15,2,1795.5,Charlie,buy
623700,Paris,Caesar,JAMS,SEASHELLS,6507.0,5,2,6506.0,Paris,buy
623700,Charlie,Gina,SQUID_INK,SEASHELLS,1794.0,9,2,1795.5,Charlie,buy
623800,Paris,Caesar,CROISSANTS,SEASHELLS,4251.0,5,2,4250.5,Paris,buy
623900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5,2,10005.0,Pablo,buy
623900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,198.0,13,2,198.0,Camilla,buy
623900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,45.0,13,2,45.0,Camilla,buy
623900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13,2,5.0,Camilla,buy
623900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,683.0,13,2,683.0,Camilla,buy
623900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,435.0,13,2,435.0,Camilla,buy
624000,Gary,Charlie,KELP,SEASHELLS,2048.0,9,2,2046.5,Gary,buy
624000,Caesar,Paris,MAGNIFICENT_MACARONS,SEASHELLS,613.0,7,2,617.5,Caesar,buy
624000,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,4,2,10005.0,Pablo,buy
624000,Gary,Charlie,SQUID_INK,SEASHELLS,1796.0,9,2,1794.5,Gary,buy
624000,Caesar,Pablo,VOLCANIC_ROCK,SEASHELLS,10182.0,2,2,10183.0,Caesar,buy
624100,Caesar,Camilla,JAMS,SEASHELLS,6505.0,5,2,6506.0,Caesar,buy
624100,Pablo,Camilla,KELP,SEASHELLS,2046.0,2,2,2047.0,Pablo,buy
624100,Pablo,Camilla,SQUID_INK,SEASHELLS,1793.0,2,2,1794.0,Pablo,buy
624200,Caesar,Camilla,DJEMBES,SEASHELLS,13266.0,8,2,13267.0,Caesar,buy
624200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,197.0,15,2,197.0,Camilla,buy
624200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,197.0,1,2,197.0,Caesar,buy
624200,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,197.0,2,2,197.0,Penelope,buy
624200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,45.0,15,2,45.0,Camilla,buy
624200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,45.0,1,2,45.0,Caesar,buy
624200,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,45.0,2,2,45.0,Penelope,buy
624200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,15,2,5.0,Camilla,buy
624200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,1,2,5.0,Caesar,buy
624200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,682.0,15,2,682.0,Camilla,buy
624200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,682.0,1,2,682.0,Caesar,buy
624200,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,682.0,2,2,682.0,Penelope,buy
624200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,433.0,15,2,433.0,Camilla,buy
624200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,433.0,1,2,433.0,Caesar,buy
624200,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,433.0,2,2,433.0,Penelope,buy
624500,Caesar,Paris,MAGNIFICENT_MACARONS,SEASHELLS,618.0,5,2,622.5,Caesar,buy
624700,Paris,Charlie,KELP,SEASHELLS,2047.0,1,2,2047.5,Paris,buy
624700,Paris,Charlie,SQUID_INK,SEASHELLS,1790.0,1,2,1790.5,Paris,buy
624800,Caesar,Paris,CROISSANTS,SEASHELLS,4251.0,5,2,4251.5,Caesar,buy
624800,Pablo,Camilla,PICNIC_BASKET1,SEASHELLS,58303.0,6,2,58303.5,Pablo,buy
625000,Caesar,Camilla,JAMS,SEASHELLS,6505.0,3,2,6506.0,Caesar,buy
625000,Paris,Caesar,JAMS,SEASHELLS,6507.0,5,2,6506.0,Paris,buy
625300,Caesar,Pablo,PICNIC_BASKET1,SEASHELLS,58299.0,2,2,58298.5,Caesar,buy
625300,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58299.0,6,2,58298.5,Camilla,buy
625300,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30088.0,8,2,30091.0,Camilla,buy
625400,Paris,Caesar,JAMS,SEASHELLS,6506.0,6,2,6505.0,Paris,buy
625400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177.0,14,2,177.5,Camilla,buy
625400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,37.0,14,2,37.5,Camilla,buy
625400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14,2,4.5,Camilla,buy
625400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,660.0,14,2,660.5,Camilla,buy
625400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,411.0,14,2,411.5,Camilla,buy
625500,Paris,Caesar,DJEMBES,SEASHELLS,13267.0,3,2,13266.0,Paris,buy
625600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,184.0,17,2,184.0,Camilla,buy
625600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,184.0,2,2,184.0,Caesar,buy
625600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39.0,17,2,39.0,Camilla,buy
625600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,39.0,2,2,39.0,Caesar,buy
625600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17,2,4.0,Camilla,buy
625600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2,2,4.0,Caesar,buy
625600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,664.0,17,2,664.0,Camilla,buy
625600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,664.0,2,2,664.0,Caesar,buy
625600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,416.0,17,2,416.0,Camilla,buy
625600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,416.0,2,2,416.0,Caesar,buy
625700,Charlie,Penelope,KELP,SEASHELLS,2045.0,8,2,2046.5,Charlie,buy
625700,Charlie,Penelope,SQUID_INK,SEASHELLS,1791.0,8,2,1792.5,Charlie,buy
625800,Paris,Pablo,KELP,SEASHELLS,2046.0,1,2,2045.5,Paris,buy
625800,Charlie,Pablo,KELP,SEASHELLS,2046.0,3,2,2045.5,Charlie,buy
625800,Paris,Pablo,SQUID_INK,SEASHELLS,1791.0,1,2,1790.5,Paris,buy
625800,Charlie,Pablo,SQUID_INK,SEASHELLS,1791.0,3,2,1790.5,Charlie,buy
626100,Pablo,Charlie,SQUID_INK,SEASHELLS,1794.0,2,2,1794.5,Pablo,buy
626100,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10156.0,6,2,10156.5,Caesar,buy
626300,Paris,Caesar,CROISSANTS,SEASHELLS,4253.0,5,2,4252.5,Paris,buy
626300,Caesar,Camilla,JAMS,SEASHELLS,6505.0,3,2,6505.5,Caesar,buy
626500,Paris,Charlie,MAGNIFICENT_MACARONS,SEASHELLS,612.0,5,2,607.5,Paris,buy
626500,Penelope,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,6,2,9997.5,Penelope,buy
626600,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10158.0,9,2,10158.5,Caesar,buy
626800,Charlie,Paris,KELP,SEASHELLS,2046.0,1,2,2045.5,Charlie,buy
626800,Charlie,Paris,SQUID_INK,SEASHELLS,1795.0,1,2,1796.5,Charlie,buy
626900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4,2,9996.0,Charlie,buy
626900,Caesar,Peter,VOLCANIC_ROCK,SEASHELLS,10157.0,6,2,10158.0,Caesar,buy
627000,Caesar,Paris,JAMS,SEASHELLS,6505.0,10,2,6505.5,Caesar,buy
627200,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8,2,9995.0,Charlie,buy
627200,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5,2,9995.0,Charlie,buy
627300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5,2,9995.0,Charlie,buy
627400,Caesar,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,2,2,9995.0,Caesar,buy
627700,Caesar,Paris,CROISSANTS,SEASHELLS,4251.0,5,2,4251.5,Caesar,buy
627700,Caesar,Camilla,DJEMBES,SEASHELLS,13275.0,7,2,13275.5,Caesar,buy
627900,Caesar,Camilla,CROISSANTS,SEASHELLS,4252.0,7,2,4252.5,Caesar,buy
627900,Paris,Caesar,CROISSANTS,SEASHELLS,4253.0,8,2,4252.5,Paris,buy
628300,Penelope,Charlie,KELP,SEASHELLS,2049.0,6,2,2047.0,Penelope,buy
628300,Penelope,Charlie,SQUID_INK,SEASHELLS,1794.0,6,2,1792.5,Penelope,buy
628400,Camilla,Pablo,KELP,SEASHELLS,2045.0,2,2,2046.5,Camilla,buy
628400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2,2,10000.0,Charlie,buy
628400,Camilla,Pablo,SQUID_INK,SEASHELLS,1792.0,2,2,1793.5,Camilla,buy
628400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,196.0,11,2,196.5,Camilla,buy
628400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,44.0,11,2,44.5,Camilla,buy
628400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11,2,5.5,Camilla,buy
628400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,11,2,679.5,Camilla,buy
628400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,430.0,11,2,430.5,Camilla,buy
628700,Paris,Caesar,DJEMBES,SEASHELLS,13279.0,2,2,13278.5,Paris,buy
628800,Paris,Caesar,CROISSANTS,SEASHELLS,4254.0,6,2,4253.5,Paris,buy
628800,Paris,Caesar,JAMS,SEASHELLS,6511.0,7,2,6510.0,Paris,buy
629000,Caesar,Paris,DJEMBES,SEASHELLS,13280.0,2,2,13281.0,Caesar,buy
629100,Charlie,Pablo,KELP,SEASHELLS,2045.0,2,2,2046.5,Charlie,buy
629100,Charlie,Paris,KELP,SEASHELLS,2045.0,1,2,2046.5,Charlie,buy
629100,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,8,2,9994.5,Charlie,buy
629100,Charlie,Pablo,SQUID_INK,SEASHELLS,1793.0,2,2,1794.5,Charlie,buy
629100,Charlie,Paris,SQUID_INK,SEASHELLS,1793.0,1,2,1794.5,Charlie,buy
629100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,195.0,11,2,195.0,Camilla,buy
629100,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,195.0,4,2,195.0,Penelope,buy
629100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,44.0,11,2,44.0,Camilla,buy
629100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11,2,5.0,Camilla,buy
629100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,11,2,679.0,Camilla,buy
629100,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,4,2,679.0,Penelope,buy
629100,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,431.0,11,2,430.5,Penelope,buy
629300,Gina,Charlie,KELP,SEASHELLS,2047.0,10,2,2047.5,Gina,buy
629300,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1,2,10004.0,Caesar,buy
629400,Paris,Caesar,DJEMBES,SEASHELLS,13281.0,2,2,13280.5,Paris,buy
629400,Charlie,Penelope,KELP,SEASHELLS,2045.0,11,2,2046.5,Charlie,buy
629400,Charlie,Penelope,SQUID_INK,SEASHELLS,1794.0,11,2,1795.5,Charlie,buy
629500,Charlie,Paris,KELP,SEASHELLS,2045.0,1,2,2046.5,Charlie,buy
629500,Charlie,Paris,SQUID_INK,SEASHELLS,1795.0,1,2,1796.5,Charlie,buy
629600,Paris,Caesar,DJEMBES,SEASHELLS,13282.0,2,2,13281.5,Paris,buy
629600,Camilla,Paris,JAMS,SEASHELLS,6508.0,8,2,6508.5,Camilla,buy
629700,Caesar,Paris,CROISSANTS,SEASHELLS,4252.0,8,2,4252.5,Caesar,buy
629800,Caesar,Camilla,CROISSANTS,SEASHELLS,4252.0,10,2,4252.5,Caesar,buy
629800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,198.0,15,2,198.5,Camilla,buy
629800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,44.0,15,2,44.5,Camilla,buy
629800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,15,2,5.5,Camilla,buy
629800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,680.0,15,2,680.5,Camilla,buy
629800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,432.0,15,2,432.5,Camilla,buy
630000,Camilla,Penelope,KELP,SEASHELLS,2045.0,5,2,2046.5,Camilla,buy
630000,Charlie,Penelope,KELP,SEASHELLS,2045.0,7,2,2046.5,Charlie,buy
630000,Camilla,Penelope,SQUID_INK,SEASHELLS,1795.0,5,2,1796.5,Camilla,buy
630000,Charlie,Penelope,SQUID_INK,SEASHELLS,1795.0,7,2,1796.5,Charlie,buy
630400,Caesar,Paris,JAMS,SEASHELLS,6506.0,7,2,6506.5,Caesar,buy
630800,Paris,Charlie,KELP,SEASHELLS,2047.0,1,2,2047.5,Paris,buy
630800,Paris,Charlie,SQUID_INK,SEASHELLS,1803.0,1,2,1803.5,Paris,buy
631100,Charlie,Caesar,KELP,SEASHELLS,2046.0,4,2,2045.5,Charlie,buy
631200,Caesar,Paris,CROISSANTS,SEASHELLS,4251.0,7,2,4251.5,Caesar,buy
631200,Camilla,Pablo,PICNIC_BASKET1,SEASHELLS,58308.0,2,2,58313.0,Camilla,buy
631200,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30101.0,2,2,30104.0,Camilla,buy
631200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1,2,10000.0,Charlie,buy
631300,Caesar,Camilla,DJEMBES,SEASHELLS,13284.0,8,2,13284.5,Caesar,buy
631400,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10172.0,8,2,10172.5,Caesar,buy
631500,Caesar,Paris,DJEMBES,SEASHELLS,13284.0,1,2,13284.5,Caesar,buy
631600,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8,2,10000.0,Penelope,buy
631700,Caesar,Camilla,JAMS,SEASHELLS,6504.0,9,2,6505.0,Caesar,buy
632100,Caesar,Paris,DJEMBES,SEASHELLS,13285.0,5,2,13286.0,Caesar,buy
632200,Pablo,Caesar,VOLCANIC_ROCK,SEASHELLS,10180.0,1,2,10179.5,Pablo,buy
632300,Caesar,Camilla,JAMS,SEASHELLS,6503.0,6,2,6503.5,Caesar,buy
632300,Gary,Caesar,KELP,SEASHELLS,2046.0,3,2,2045.5,Gary,buy
632300,Gary,Caesar,SQUID_INK,SEASHELLS,1804.0,3,2,1803.5,Gary,buy
632400,Gina,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3,2,10005.5,Gina,buy
632400,Gina,Charlie,RAINFOREST_RESIN,SEASHELLS,10003.0,3,2,10005.5,Gina,buy
632500,Caesar,Paris,CROISSANTS,SEASHELLS,4251.0,7,2,4251.5,Caesar,buy
632500,Charlie,Paris,KELP,SEASHELLS,2045.0,1,2,2046.5,Charlie,buy
632500,Charlie,Paris,SQUID_INK,SEASHELLS,1801.0,1,2,1802.5,Charlie,buy
633100,Charlie,Paris,KELP,SEASHELLS,2045.0,1,2,2046.0,Charlie,buy
633100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1,2,10000.0,Charlie,buy
633100,Charlie,Paris,SQUID_INK,SEASHELLS,1803.0,1,2,1804.0,Charlie,buy
633200,Paris,Camilla,KELP,SEASHELLS,2047.0,1,2,2046.0,Paris,buy
633200,Paris,Camilla,SQUID_INK,SEASHELLS,1805.0,1,2,1804.0,Paris,buy
633300,Pablo,Charlie,KELP,SEASHELLS,2047.0,3,2,2047.5,Pablo,buy
633300,Caesar,Penelope,PICNIC_BASKET1,SEASHELLS,58302.0,2,2,58306.5,Caesar,buy
633300,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30092.0,9,2,30094.5,Camilla,buy
633300,Pablo,Charlie,SQUID_INK,SEASHELLS,1807.0,3,2,1807.5,Pablo,buy
633400,Paris,Charlie,KELP,SEASHELLS,2047.0,1,2,2047.5,Paris,buy
633400,Paris,Charlie,SQUID_INK,SEASHELLS,1807.0,1,2,1807.5,Paris,buy
633500,Charlie,Paris,KELP,SEASHELLS,2045.0,1,2,2045.5,Charlie,buy
633500,Charlie,Gina,KELP,SEASHELLS,2046.0,10,2,2045.5,Charlie,buy
633500,Charlie,Paris,SQUID_INK,SEASHELLS,1803.0,1,2,1804.5,Charlie,buy
633500,Charlie,Gina,SQUID_INK,SEASHELLS,1803.0,10,2,1804.5,Charlie,buy
633500,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10200.0,8,2,10200.5,Caesar,buy
633900,Caesar,Caesar,VOLCANIC_ROCK,SEASHELLS,10206.0,10,2,10207.0,Caesar,buy
634100,Paris,Caesar,JAMS,SEASHELLS,6505.0,7,2,6504.5,Paris,buy
634100,Penelope,Charlie,KELP,SEASHELLS,2049.0,9,2,2047.5,Penelope,buy
634100,Penelope,Charlie,SQUID_INK,SEASHELLS,1808.0,9,2,1806.5,Penelope,buy
634300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2,2,10000.0,Paris,buy
634300,Pablo,Charlie,SQUID_INK,SEASHELLS,1807.0,4,2,1807.5,Pablo,buy
634500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1,2,10000.0,Paris,buy
